entity_id,state,last_changed
sensor.emma_inverter_total_energy_yield,19575.45,2025-10-11T14:50:14.070Z
sensor.emma_inverter_total_energy_yield,19575.46,2025-10-11T14:51:14.066Z
sensor.emma_inverter_total_energy_yield,19575.47,2025-10-11T14:52:14.090Z
sensor.emma_inverter_total_energy_yield,19575.48,2025-10-11T14:53:14.092Z
sensor.emma_inverter_total_energy_yield,19575.49,2025-10-11T14:54:14.078Z
sensor.emma_inverter_total_energy_yield,19575.5,2025-10-11T14:55:14.070Z
sensor.emma_inverter_total_energy_yield,unknown,2025-10-11T14:56:42.055Z
sensor.emma_inverter_total_energy_yield,19575.51,2025-10-11T14:56:52.190Z
sensor.emma_inverter_total_energy_yield,19575.52,2025-10-11T14:57:21.973Z
sensor.emma_inverter_total_energy_yield,19575.53,2025-10-11T14:58:21.958Z
sensor.emma_inverter_total_energy_yield,19575.54,2025-10-11T14:59:51.960Z
sensor.emma_inverter_total_energy_yield,19575.55,2025-10-11T15:00:52.188Z
sensor.emma_inverter_total_energy_yield,19575.56,2025-10-11T15:01:51.970Z
sensor.emma_inverter_total_energy_yield,19575.57,2025-10-11T15:02:52.010Z
sensor.emma_inverter_total_energy_yield,19575.58,2025-10-11T15:03:51.963Z
sensor.emma_inverter_total_energy_yield,19575.59,2025-10-11T15:04:21.963Z
sensor.emma_inverter_total_energy_yield,19575.6,2025-10-11T15:05:21.981Z
sensor.emma_inverter_total_energy_yield,19575.61,2025-10-11T15:06:21.988Z
sensor.emma_inverter_total_energy_yield,19575.62,2025-10-11T15:07:21.959Z
sensor.emma_inverter_total_energy_yield,19575.63,2025-10-11T15:08:21.972Z
sensor.emma_inverter_total_energy_yield,19575.64,2025-10-11T15:08:51.973Z
sensor.emma_inverter_total_energy_yield,19575.65,2025-10-11T15:09:51.962Z
sensor.emma_inverter_total_energy_yield,19575.66,2025-10-11T15:10:51.959Z
sensor.emma_inverter_total_energy_yield,19575.67,2025-10-11T15:11:51.971Z
sensor.emma_inverter_total_energy_yield,19575.68,2025-10-11T15:12:21.958Z
sensor.emma_inverter_total_energy_yield,19575.69,2025-10-11T15:13:21.977Z
sensor.emma_inverter_total_energy_yield,19575.7,2025-10-11T15:14:21.994Z
sensor.emma_inverter_total_energy_yield,19575.71,2025-10-11T15:15:21.989Z
sensor.emma_inverter_total_energy_yield,19575.72,2025-10-11T15:15:52.196Z
sensor.emma_inverter_total_energy_yield,19575.73,2025-10-11T15:16:51.998Z
sensor.emma_inverter_total_energy_yield,19575.74,2025-10-11T15:17:51.957Z
sensor.emma_inverter_total_energy_yield,19575.75,2025-10-11T15:18:51.968Z
sensor.emma_inverter_total_energy_yield,unknown,2025-10-11T15:20:05.031Z
sensor.emma_inverter_total_energy_yield,19575.76,2025-10-11T15:20:15.158Z
sensor.emma_inverter_total_energy_yield,19575.77,2025-10-11T15:20:44.859Z
sensor.emma_inverter_total_energy_yield,19575.78,2025-10-11T15:21:44.837Z
sensor.emma_inverter_total_energy_yield,19575.79,2025-10-11T15:22:44.835Z
sensor.emma_inverter_total_energy_yield,19575.8,2025-10-11T15:23:44.853Z
sensor.emma_inverter_total_energy_yield,19575.81,2025-10-11T15:25:14.846Z
sensor.emma_inverter_total_energy_yield,19575.82,2025-10-11T15:26:14.847Z
sensor.emma_inverter_total_energy_yield,19575.83,2025-10-11T15:27:14.839Z
sensor.emma_inverter_total_energy_yield,19575.84,2025-10-11T15:27:44.835Z
sensor.emma_inverter_total_energy_yield,19575.85,2025-10-11T15:28:44.846Z
sensor.emma_inverter_total_energy_yield,19575.86,2025-10-11T15:29:44.914Z
sensor.emma_inverter_total_energy_yield,19575.87,2025-10-11T15:30:44.847Z
sensor.emma_inverter_total_energy_yield,19575.88,2025-10-11T15:31:44.857Z
sensor.emma_inverter_total_energy_yield,19575.89,2025-10-11T15:32:44.846Z
sensor.emma_inverter_total_energy_yield,19575.9,2025-10-11T15:33:44.826Z
sensor.emma_total_energy_consumption,619.99,2025-10-05T22:00:00.000Z
sensor.emma_total_energy_consumption,620.07,2025-10-05T22:01:13.017Z
sensor.emma_total_energy_consumption,620.22,2025-10-05T22:01:43.025Z
sensor.emma_total_energy_consumption,620.36,2025-10-05T22:02:13.016Z
sensor.emma_total_energy_consumption,620.44,2025-10-05T22:02:43.021Z
sensor.emma_total_energy_consumption,620.58,2025-10-05T22:03:13.014Z
sensor.emma_total_energy_consumption,620.65,2025-10-05T22:03:43.011Z
sensor.emma_total_energy_consumption,620.8,2025-10-05T22:04:13.013Z
sensor.emma_total_energy_consumption,620.87,2025-10-05T22:04:43.016Z
sensor.emma_total_energy_consumption,621.02,2025-10-05T22:05:13.027Z
sensor.emma_total_energy_consumption,621.09,2025-10-05T22:05:43.020Z
sensor.emma_total_energy_consumption,621.24,2025-10-05T22:06:13.032Z
sensor.emma_total_energy_consumption,621.31,2025-10-05T22:06:43.043Z
sensor.emma_total_energy_consumption,621.46,2025-10-05T22:07:13.019Z
sensor.emma_total_energy_consumption,621.54,2025-10-05T22:07:43.044Z
sensor.emma_total_energy_consumption,621.61,2025-10-05T22:08:13.022Z
sensor.emma_total_energy_consumption,621.76,2025-10-05T22:08:43.029Z
sensor.emma_total_energy_consumption,621.83,2025-10-05T22:09:13.031Z
sensor.emma_total_energy_consumption,621.9,2025-10-05T22:09:43.029Z
sensor.emma_total_energy_consumption,622.04,2025-10-05T22:10:13.032Z
sensor.emma_total_energy_consumption,622.18,2025-10-05T22:10:43.017Z
sensor.emma_total_energy_consumption,622.25,2025-10-05T22:11:13.028Z
sensor.emma_total_energy_consumption,622.4,2025-10-05T22:11:43.024Z
sensor.emma_total_energy_consumption,622.47,2025-10-05T22:12:13.024Z
sensor.emma_total_energy_consumption,622.61,2025-10-05T22:12:43.022Z
sensor.emma_total_energy_consumption,622.68,2025-10-05T22:13:13.016Z
sensor.emma_total_energy_consumption,622.82,2025-10-05T22:13:43.035Z
sensor.emma_total_energy_consumption,622.89,2025-10-05T22:14:13.023Z
sensor.emma_total_energy_consumption,623.03,2025-10-05T22:14:43.028Z
sensor.emma_total_energy_consumption,623.1,2025-10-05T22:15:13.037Z
sensor.emma_total_energy_consumption,623.25,2025-10-05T22:15:43.021Z
sensor.emma_total_energy_consumption,623.32,2025-10-05T22:16:13.023Z
sensor.emma_total_energy_consumption,623.38,2025-10-05T22:16:43.020Z
sensor.emma_total_energy_consumption,623.53,2025-10-05T22:17:13.030Z
sensor.emma_total_energy_consumption,623.6,2025-10-05T22:17:43.014Z
sensor.emma_total_energy_consumption,623.67,2025-10-05T22:18:13.038Z
sensor.emma_total_energy_consumption,623.81,2025-10-05T22:18:43.025Z
sensor.emma_total_energy_consumption,623.96,2025-10-05T22:19:13.028Z
sensor.emma_total_energy_consumption,624.03,2025-10-05T22:19:43.018Z
sensor.emma_total_energy_consumption,624.18,2025-10-05T22:20:13.020Z
sensor.emma_total_energy_consumption,624.25,2025-10-05T22:20:43.038Z
sensor.emma_total_energy_consumption,624.39,2025-10-05T22:21:13.038Z
sensor.emma_total_energy_consumption,624.46,2025-10-05T22:21:43.026Z
sensor.emma_total_energy_consumption,624.6,2025-10-05T22:22:13.017Z
sensor.emma_total_energy_consumption,624.67,2025-10-05T22:22:43.023Z
sensor.emma_total_energy_consumption,624.81,2025-10-05T22:23:13.027Z
sensor.emma_total_energy_consumption,624.89,2025-10-05T22:23:43.020Z
sensor.emma_total_energy_consumption,625.03,2025-10-05T22:24:13.041Z
sensor.emma_total_energy_consumption,625.1,2025-10-05T22:24:43.035Z
sensor.emma_total_energy_consumption,625.17,2025-10-05T22:25:13.030Z
sensor.emma_total_energy_consumption,625.3,2025-10-05T22:25:43.029Z
sensor.emma_total_energy_consumption,625.37,2025-10-05T22:26:13.022Z
sensor.emma_total_energy_consumption,625.44,2025-10-05T22:26:43.012Z
sensor.emma_total_energy_consumption,625.57,2025-10-05T22:27:13.013Z
sensor.emma_total_energy_consumption,625.69,2025-10-05T22:27:43.032Z
sensor.emma_total_energy_consumption,625.75,2025-10-05T22:28:13.040Z
sensor.emma_total_energy_consumption,625.88,2025-10-05T22:28:43.026Z
sensor.emma_total_energy_consumption,625.94,2025-10-05T22:29:13.022Z
sensor.emma_total_energy_consumption,626.05,2025-10-05T22:29:43.028Z
sensor.emma_total_energy_consumption,626.11,2025-10-05T22:30:13.026Z
sensor.emma_total_energy_consumption,626.23,2025-10-05T22:30:43.011Z
sensor.emma_total_energy_consumption,626.28,2025-10-05T22:31:13.033Z
sensor.emma_total_energy_consumption,626.39,2025-10-05T22:31:43.040Z
sensor.emma_total_energy_consumption,626.45,2025-10-05T22:32:13.028Z
sensor.emma_total_energy_consumption,626.55,2025-10-05T22:32:43.015Z
sensor.emma_total_energy_consumption,626.61,2025-10-05T22:33:13.022Z
sensor.emma_total_energy_consumption,626.66,2025-10-05T22:33:43.007Z
sensor.emma_total_energy_consumption,626.72,2025-10-05T22:34:13.147Z
sensor.emma_total_energy_consumption,626.82,2025-10-05T22:34:43.032Z
sensor.emma_total_energy_consumption,626.87,2025-10-05T22:35:13.012Z
sensor.emma_total_energy_consumption,626.97,2025-10-05T22:35:43.026Z
sensor.emma_total_energy_consumption,627.07,2025-10-05T22:36:13.299Z
sensor.emma_total_energy_consumption,627.12,2025-10-05T22:36:43.022Z
sensor.emma_total_energy_consumption,627.22,2025-10-05T22:37:13.025Z
sensor.emma_total_energy_consumption,627.27,2025-10-05T22:37:43.087Z
sensor.emma_total_energy_consumption,627.36,2025-10-05T22:38:13.037Z
sensor.emma_total_energy_consumption,627.41,2025-10-05T22:38:43.050Z
sensor.emma_total_energy_consumption,627.5,2025-10-05T22:39:13.034Z
sensor.emma_total_energy_consumption,627.55,2025-10-05T22:39:43.054Z
sensor.emma_total_energy_consumption,627.64,2025-10-05T22:40:13.011Z
sensor.emma_total_energy_consumption,627.69,2025-10-05T22:40:43.025Z
sensor.emma_total_energy_consumption,627.74,2025-10-05T22:41:13.018Z
sensor.emma_total_energy_consumption,627.83,2025-10-05T22:41:43.017Z
sensor.emma_total_energy_consumption,627.87,2025-10-05T22:42:13.021Z
sensor.emma_total_energy_consumption,627.92,2025-10-05T22:42:43.036Z
sensor.emma_total_energy_consumption,628.01,2025-10-05T22:43:13.021Z
sensor.emma_total_energy_consumption,628.05,2025-10-05T22:43:43.038Z
sensor.emma_total_energy_consumption,628.14,2025-10-05T22:44:13.039Z
sensor.emma_total_energy_consumption,628.23,2025-10-05T22:44:43.030Z
sensor.emma_total_energy_consumption,628.27,2025-10-05T22:45:13.015Z
sensor.emma_total_energy_consumption,628.36,2025-10-05T22:45:43.031Z
sensor.emma_total_energy_consumption,628.4,2025-10-05T22:46:13.019Z
sensor.emma_total_energy_consumption,628.48,2025-10-05T22:46:43.033Z
sensor.emma_total_energy_consumption,628.53,2025-10-05T22:47:13.038Z
sensor.emma_total_energy_consumption,628.61,2025-10-05T22:47:43.031Z
sensor.emma_total_energy_consumption,628.65,2025-10-05T22:48:13.015Z
sensor.emma_total_energy_consumption,628.73,2025-10-05T22:48:43.019Z
sensor.emma_total_energy_consumption,628.78,2025-10-05T22:49:13.023Z
sensor.emma_total_energy_consumption,628.86,2025-10-05T22:49:43.037Z
sensor.emma_total_energy_consumption,628.9,2025-10-05T22:50:13.023Z
sensor.emma_total_energy_consumption,628.94,2025-10-05T22:50:43.010Z
sensor.emma_total_energy_consumption,628.98,2025-10-05T22:51:13.027Z
sensor.emma_total_energy_consumption,629.06,2025-10-05T22:51:43.013Z
sensor.emma_total_energy_consumption,629.1,2025-10-05T22:52:13.018Z
sensor.emma_total_energy_consumption,629.18,2025-10-05T22:52:43.024Z
sensor.emma_total_energy_consumption,629.26,2025-10-05T22:53:13.022Z
sensor.emma_total_energy_consumption,629.3,2025-10-05T22:53:43.027Z
sensor.emma_total_energy_consumption,629.38,2025-10-05T22:54:13.036Z
sensor.emma_total_energy_consumption,629.42,2025-10-05T22:54:43.032Z
sensor.emma_total_energy_consumption,629.5,2025-10-05T22:55:13.011Z
sensor.emma_total_energy_consumption,629.54,2025-10-05T22:55:43.014Z
sensor.emma_total_energy_consumption,629.62,2025-10-05T22:56:13.015Z
sensor.emma_total_energy_consumption,629.66,2025-10-05T22:56:43.030Z
sensor.emma_total_energy_consumption,629.74,2025-10-05T22:57:13.022Z
sensor.emma_total_energy_consumption,629.78,2025-10-05T22:57:43.009Z
sensor.emma_total_energy_consumption,629.85,2025-10-05T22:58:13.030Z
sensor.emma_total_energy_consumption,629.89,2025-10-05T22:58:43.018Z
sensor.emma_total_energy_consumption,629.93,2025-10-05T22:59:13.019Z
sensor.emma_total_energy_consumption,629.97,2025-10-05T22:59:43.025Z
sensor.emma_total_energy_consumption,630.03,2025-10-05T23:00:13.029Z
sensor.emma_total_energy_consumption,630.06,2025-10-05T23:00:43.020Z
sensor.emma_total_energy_consumption,630.13,2025-10-05T23:01:13.027Z
sensor.emma_total_energy_consumption,630.16,2025-10-05T23:01:43.015Z
sensor.emma_total_energy_consumption,630.22,2025-10-05T23:02:13.020Z
sensor.emma_total_energy_consumption,630.29,2025-10-05T23:02:43.011Z
sensor.emma_total_energy_consumption,630.32,2025-10-05T23:03:13.020Z
sensor.emma_total_energy_consumption,630.38,2025-10-05T23:03:43.027Z
sensor.emma_total_energy_consumption,630.41,2025-10-05T23:04:13.023Z
sensor.emma_total_energy_consumption,630.48,2025-10-05T23:04:43.023Z
sensor.emma_total_energy_consumption,630.51,2025-10-05T23:05:13.025Z
sensor.emma_total_energy_consumption,630.57,2025-10-05T23:05:43.010Z
sensor.emma_total_energy_consumption,630.6,2025-10-05T23:06:13.026Z
sensor.emma_total_energy_consumption,630.67,2025-10-05T23:06:43.018Z
sensor.emma_total_energy_consumption,630.7,2025-10-05T23:07:13.029Z
sensor.emma_total_energy_consumption,630.73,2025-10-05T23:07:43.072Z
sensor.emma_total_energy_consumption,630.76,2025-10-05T23:08:13.032Z
sensor.emma_total_energy_consumption,630.82,2025-10-05T23:08:43.019Z
sensor.emma_total_energy_consumption,630.85,2025-10-05T23:09:13.130Z
sensor.emma_total_energy_consumption,630.92,2025-10-05T23:09:43.038Z
sensor.emma_total_energy_consumption,unknown,2025-10-05T23:10:29.197Z
sensor.emma_total_energy_consumption,631.01,2025-10-05T23:10:39.318Z
sensor.emma_total_energy_consumption,631.07,2025-10-05T23:11:08.891Z
sensor.emma_total_energy_consumption,631.11,2025-10-05T23:11:38.777Z
sensor.emma_total_energy_consumption,631.17,2025-10-05T23:12:08.900Z
sensor.emma_total_energy_consumption,631.2,2025-10-05T23:12:38.791Z
sensor.emma_total_energy_consumption,631.23,2025-10-05T23:13:08.909Z
sensor.emma_total_energy_consumption,631.29,2025-10-05T23:13:38.795Z
sensor.emma_total_energy_consumption,631.33,2025-10-05T23:14:08.918Z
sensor.emma_total_energy_consumption,631.39,2025-10-05T23:14:38.791Z
sensor.emma_total_energy_consumption,unknown,2025-10-05T23:15:32.507Z
sensor.emma_total_energy_consumption,631.48,2025-10-05T23:15:42.624Z
sensor.emma_total_energy_consumption,631.51,2025-10-05T23:16:13.293Z
sensor.emma_total_energy_consumption,631.55,2025-10-05T23:16:43.280Z
sensor.emma_total_energy_consumption,631.61,2025-10-05T23:17:13.259Z
sensor.emma_total_energy_consumption,631.64,2025-10-05T23:17:43.269Z
sensor.emma_total_energy_consumption,631.7,2025-10-05T23:18:13.272Z
sensor.emma_total_energy_consumption,631.73,2025-10-05T23:18:43.286Z
sensor.emma_total_energy_consumption,631.8,2025-10-05T23:19:13.251Z
sensor.emma_total_energy_consumption,631.86,2025-10-05T23:19:43.277Z
sensor.emma_total_energy_consumption,631.89,2025-10-05T23:20:13.263Z
sensor.emma_total_energy_consumption,631.96,2025-10-05T23:20:43.264Z
sensor.emma_total_energy_consumption,631.99,2025-10-05T23:21:13.250Z
sensor.emma_total_energy_consumption,632.05,2025-10-05T23:21:43.245Z
sensor.emma_total_energy_consumption,632.08,2025-10-05T23:22:13.282Z
sensor.emma_total_energy_consumption,632.15,2025-10-05T23:22:43.270Z
sensor.emma_total_energy_consumption,632.18,2025-10-05T23:23:13.264Z
sensor.emma_total_energy_consumption,632.24,2025-10-05T23:23:43.272Z
sensor.emma_total_energy_consumption,632.27,2025-10-05T23:24:13.268Z
sensor.emma_total_energy_consumption,632.31,2025-10-05T23:24:43.266Z
sensor.emma_total_energy_consumption,632.34,2025-10-05T23:25:13.266Z
sensor.emma_total_energy_consumption,632.4,2025-10-05T23:25:43.281Z
sensor.emma_total_energy_consumption,632.44,2025-10-05T23:26:13.265Z
sensor.emma_total_energy_consumption,632.5,2025-10-05T23:26:43.276Z
sensor.emma_total_energy_consumption,632.53,2025-10-05T23:27:13.270Z
sensor.emma_total_energy_consumption,632.6,2025-10-05T23:27:43.291Z
sensor.emma_total_energy_consumption,632.66,2025-10-05T23:28:14.373Z
sensor.emma_total_energy_consumption,632.69,2025-10-05T23:28:44.265Z
sensor.emma_total_energy_consumption,632.76,2025-10-05T23:29:14.275Z
sensor.emma_total_energy_consumption,632.79,2025-10-05T23:29:44.272Z
sensor.emma_total_energy_consumption,632.85,2025-10-05T23:30:14.277Z
sensor.emma_total_energy_consumption,632.88,2025-10-05T23:30:44.273Z
sensor.emma_total_energy_consumption,632.95,2025-10-05T23:31:14.258Z
sensor.emma_total_energy_consumption,632.98,2025-10-05T23:31:44.347Z
sensor.emma_total_energy_consumption,633.05,2025-10-05T23:32:14.262Z
sensor.emma_total_energy_consumption,633.08,2025-10-05T23:32:44.269Z
sensor.emma_total_energy_consumption,633.14,2025-10-05T23:33:14.251Z
sensor.emma_total_energy_consumption,633.17,2025-10-05T23:33:44.254Z
sensor.emma_total_energy_consumption,633.21,2025-10-05T23:34:14.272Z
sensor.emma_total_energy_consumption,633.24,2025-10-05T23:34:44.278Z
sensor.emma_total_energy_consumption,633.3,2025-10-05T23:35:14.294Z
sensor.emma_total_energy_consumption,633.33,2025-10-05T23:35:44.288Z
sensor.emma_total_energy_consumption,633.4,2025-10-05T23:36:14.286Z
sensor.emma_total_energy_consumption,633.46,2025-10-05T23:36:44.268Z
sensor.emma_total_energy_consumption,633.49,2025-10-05T23:37:14.260Z
sensor.emma_total_energy_consumption,633.56,2025-10-05T23:37:44.305Z
sensor.emma_total_energy_consumption,633.59,2025-10-05T23:38:14.247Z
sensor.emma_total_energy_consumption,633.65,2025-10-05T23:38:44.260Z
sensor.emma_total_energy_consumption,633.69,2025-10-05T23:39:14.255Z
sensor.emma_total_energy_consumption,633.75,2025-10-05T23:39:44.267Z
sensor.emma_total_energy_consumption,633.78,2025-10-05T23:40:14.264Z
sensor.emma_total_energy_consumption,633.85,2025-10-05T23:40:44.287Z
sensor.emma_total_energy_consumption,633.88,2025-10-05T23:41:14.272Z
sensor.emma_total_energy_consumption,633.94,2025-10-05T23:41:44.276Z
sensor.emma_total_energy_consumption,633.97,2025-10-05T23:42:14.293Z
sensor.emma_total_energy_consumption,634.01,2025-10-05T23:42:44.304Z
sensor.emma_total_energy_consumption,634.04,2025-10-05T23:43:14.254Z
sensor.emma_total_energy_consumption,634.1,2025-10-05T23:43:44.288Z
sensor.emma_total_energy_consumption,634.13,2025-10-05T23:44:14.257Z
sensor.emma_total_energy_consumption,634.2,2025-10-05T23:44:44.254Z
sensor.emma_total_energy_consumption,634.26,2025-10-05T23:45:14.289Z
sensor.emma_total_energy_consumption,634.29,2025-10-05T23:45:44.260Z
sensor.emma_total_energy_consumption,634.35,2025-10-05T23:46:14.263Z
sensor.emma_total_energy_consumption,634.39,2025-10-05T23:46:44.292Z
sensor.emma_total_energy_consumption,634.45,2025-10-05T23:47:14.265Z
sensor.emma_total_energy_consumption,634.48,2025-10-05T23:47:44.255Z
sensor.emma_total_energy_consumption,634.55,2025-10-05T23:48:14.268Z
sensor.emma_total_energy_consumption,634.58,2025-10-05T23:48:44.270Z
sensor.emma_total_energy_consumption,634.64,2025-10-05T23:49:14.278Z
sensor.emma_total_energy_consumption,634.67,2025-10-05T23:49:44.257Z
sensor.emma_total_energy_consumption,634.74,2025-10-05T23:50:14.251Z
sensor.emma_total_energy_consumption,634.77,2025-10-05T23:50:44.280Z
sensor.emma_total_energy_consumption,634.8,2025-10-05T23:51:14.270Z
sensor.emma_total_energy_consumption,634.83,2025-10-05T23:51:44.250Z
sensor.emma_total_energy_consumption,634.9,2025-10-05T23:52:14.292Z
sensor.emma_total_energy_consumption,634.93,2025-10-05T23:52:44.301Z
sensor.emma_total_energy_consumption,634.99,2025-10-05T23:53:14.236Z
sensor.emma_total_energy_consumption,635.06,2025-10-05T23:53:44.256Z
sensor.emma_total_energy_consumption,635.09,2025-10-05T23:54:14.288Z
sensor.emma_total_energy_consumption,635.15,2025-10-05T23:54:44.269Z
sensor.emma_total_energy_consumption,635.18,2025-10-05T23:55:14.275Z
sensor.emma_total_energy_consumption,635.25,2025-10-05T23:55:44.265Z
sensor.emma_total_energy_consumption,635.28,2025-10-05T23:56:14.250Z
sensor.emma_total_energy_consumption,635.36,2025-10-05T23:56:44.298Z
sensor.emma_total_energy_consumption,635.41,2025-10-05T23:57:14.280Z
sensor.emma_total_energy_consumption,635.5,2025-10-05T23:57:44.287Z
sensor.emma_total_energy_consumption,635.55,2025-10-05T23:58:14.263Z
sensor.emma_total_energy_consumption,635.65,2025-10-05T23:58:44.249Z
sensor.emma_total_energy_consumption,635.69,2025-10-05T23:59:14.247Z
sensor.emma_total_energy_consumption,635.74,2025-10-05T23:59:44.296Z
sensor.emma_total_energy_consumption,635.79,2025-10-06T00:00:14.260Z
sensor.emma_total_energy_consumption,635.89,2025-10-06T00:00:44.253Z
sensor.emma_total_energy_consumption,635.93,2025-10-06T00:01:14.291Z
sensor.emma_total_energy_consumption,636.03,2025-10-06T00:01:44.292Z
sensor.emma_total_energy_consumption,636.13,2025-10-06T00:02:14.273Z
sensor.emma_total_energy_consumption,636.17,2025-10-06T00:02:44.283Z
sensor.emma_total_energy_consumption,636.27,2025-10-06T00:03:14.272Z
sensor.emma_total_energy_consumption,636.31,2025-10-06T00:03:44.264Z
sensor.emma_total_energy_consumption,636.37,2025-10-06T00:04:14.269Z
sensor.emma_total_energy_consumption,636.4,2025-10-06T00:04:44.366Z
sensor.emma_total_energy_consumption,636.46,2025-10-06T00:05:14.328Z
sensor.emma_total_energy_consumption,636.49,2025-10-06T00:05:44.274Z
sensor.emma_total_energy_consumption,636.56,2025-10-06T00:06:14.261Z
sensor.emma_total_energy_consumption,636.59,2025-10-06T00:06:44.292Z
sensor.emma_total_energy_consumption,636.65,2025-10-06T00:07:14.259Z
sensor.emma_total_energy_consumption,636.68,2025-10-06T00:07:44.289Z
sensor.emma_total_energy_consumption,636.71,2025-10-06T00:08:14.263Z
sensor.emma_total_energy_consumption,636.75,2025-10-06T00:08:44.288Z
sensor.emma_total_energy_consumption,636.81,2025-10-06T00:09:14.272Z
sensor.emma_total_energy_consumption,636.84,2025-10-06T00:09:44.267Z
sensor.emma_total_energy_consumption,636.9,2025-10-06T00:10:14.290Z
sensor.emma_total_energy_consumption,636.93,2025-10-06T00:10:44.298Z
sensor.emma_total_energy_consumption,637.0,2025-10-06T00:11:14.240Z
sensor.emma_total_energy_consumption,637.06,2025-10-06T00:11:44.269Z
sensor.emma_total_energy_consumption,637.09,2025-10-06T00:12:14.308Z
sensor.emma_total_energy_consumption,637.15,2025-10-06T00:12:44.305Z
sensor.emma_total_energy_consumption,637.18,2025-10-06T00:13:14.268Z
sensor.emma_total_energy_consumption,637.24,2025-10-06T00:13:44.388Z
sensor.emma_total_energy_consumption,637.28,2025-10-06T00:14:14.371Z
sensor.emma_total_energy_consumption,637.34,2025-10-06T00:14:44.292Z
sensor.emma_total_energy_consumption,637.37,2025-10-06T00:15:14.272Z
sensor.emma_total_energy_consumption,637.43,2025-10-06T00:15:44.287Z
sensor.emma_total_energy_consumption,637.46,2025-10-06T00:16:14.255Z
sensor.emma_total_energy_consumption,637.5,2025-10-06T00:16:44.269Z
sensor.emma_total_energy_consumption,637.53,2025-10-06T00:17:14.285Z
sensor.emma_total_energy_consumption,637.59,2025-10-06T00:17:44.299Z
sensor.emma_total_energy_consumption,637.62,2025-10-06T00:18:14.302Z
sensor.emma_total_energy_consumption,637.68,2025-10-06T00:18:44.268Z
sensor.emma_total_energy_consumption,637.72,2025-10-06T00:19:14.277Z
sensor.emma_total_energy_consumption,637.78,2025-10-06T00:19:44.270Z
sensor.emma_total_energy_consumption,637.84,2025-10-06T00:20:14.253Z
sensor.emma_total_energy_consumption,637.87,2025-10-06T00:20:44.300Z
sensor.emma_total_energy_consumption,637.94,2025-10-06T00:21:14.415Z
sensor.emma_total_energy_consumption,637.97,2025-10-06T00:21:44.296Z
sensor.emma_total_energy_consumption,638.03,2025-10-06T00:22:14.268Z
sensor.emma_total_energy_consumption,638.06,2025-10-06T00:22:44.301Z
sensor.emma_total_energy_consumption,638.12,2025-10-06T00:23:14.257Z
sensor.emma_total_energy_consumption,638.15,2025-10-06T00:23:44.309Z
sensor.emma_total_energy_consumption,638.22,2025-10-06T00:24:14.288Z
sensor.emma_total_energy_consumption,638.25,2025-10-06T00:24:44.293Z
sensor.emma_total_energy_consumption,638.28,2025-10-06T00:25:14.286Z
sensor.emma_total_energy_consumption,638.31,2025-10-06T00:25:44.276Z
sensor.emma_total_energy_consumption,638.37,2025-10-06T00:26:14.290Z
sensor.emma_total_energy_consumption,638.4,2025-10-06T00:26:44.269Z
sensor.emma_total_energy_consumption,638.46,2025-10-06T00:27:14.272Z
sensor.emma_total_energy_consumption,638.5,2025-10-06T00:27:44.292Z
sensor.emma_total_energy_consumption,638.56,2025-10-06T00:28:14.290Z
sensor.emma_total_energy_consumption,638.62,2025-10-06T00:28:44.284Z
sensor.emma_total_energy_consumption,638.65,2025-10-06T00:29:14.314Z
sensor.emma_total_energy_consumption,638.72,2025-10-06T00:29:44.294Z
sensor.emma_total_energy_consumption,638.75,2025-10-06T00:30:14.263Z
sensor.emma_total_energy_consumption,638.81,2025-10-06T00:30:44.294Z
sensor.emma_total_energy_consumption,638.84,2025-10-06T00:31:14.271Z
sensor.emma_total_energy_consumption,638.9,2025-10-06T00:31:44.265Z
sensor.emma_total_energy_consumption,638.93,2025-10-06T00:32:14.282Z
sensor.emma_total_energy_consumption,639.0,2025-10-06T00:32:44.267Z
sensor.emma_total_energy_consumption,639.03,2025-10-06T00:33:14.263Z
sensor.emma_total_energy_consumption,639.06,2025-10-06T00:33:44.271Z
sensor.emma_total_energy_consumption,639.12,2025-10-06T00:34:14.274Z
sensor.emma_total_energy_consumption,639.15,2025-10-06T00:34:44.264Z
sensor.emma_total_energy_consumption,639.19,2025-10-06T00:35:14.315Z
sensor.emma_total_energy_consumption,639.25,2025-10-06T00:35:44.331Z
sensor.emma_total_energy_consumption,639.28,2025-10-06T00:36:14.259Z
sensor.emma_total_energy_consumption,639.34,2025-10-06T00:36:44.371Z
sensor.emma_total_energy_consumption,639.4,2025-10-06T00:37:14.285Z
sensor.emma_total_energy_consumption,639.44,2025-10-06T00:37:44.269Z
sensor.emma_total_energy_consumption,639.5,2025-10-06T00:38:14.277Z
sensor.emma_total_energy_consumption,639.53,2025-10-06T00:38:44.386Z
sensor.emma_total_energy_consumption,639.59,2025-10-06T00:39:14.257Z
sensor.emma_total_energy_consumption,639.63,2025-10-06T00:39:44.261Z
sensor.emma_total_energy_consumption,639.69,2025-10-06T00:40:14.333Z
sensor.emma_total_energy_consumption,639.72,2025-10-06T00:40:44.481Z
sensor.emma_total_energy_consumption,639.79,2025-10-06T00:41:14.264Z
sensor.emma_total_energy_consumption,639.82,2025-10-06T00:41:44.287Z
sensor.emma_total_energy_consumption,639.85,2025-10-06T00:42:14.252Z
